GHI,temp,pressure,humidity,wind_speed,rain_1h,clouds_all,Year,Month_num,DayOfYear,Minute,Hour,Season,Day,Week_cos,Energy_lag_1,Energy_lag_2
0.0,19.9,1016.0,78.0,3.2,0.0,7.000000000000001,2018,6,152,0,0,1,4,-0.8610436117673553,0.0,0.0
0.0,19.9,1016.0,78.0,3.2,0.0,7.000000000000001,2018,6,152,15,0,1,4,-0.8610436117673553,0.0,0.0
0.0,19.9,1016.0,78.0,3.2,0.0,7.000000000000001,2018,6,152,30,0,1,4,-0.8610436117673553,0.0,0.0
0.0,19.9,1016.0,78.0,3.2,0.0,7.000000000000001,2018,6,152,45,0,1,4,-0.8610436117673553,0.0,0.0
0.0,18.8,1016.0,80.99999999999999,2.7,0.0,9.0,2018,6,152,0,1,1,4,-0.8610436117673553,0.0,0.0
0.0,18.8,1016.0,80.99999999999999,2.7,0.0,9.0,2018,6,152,15,1,1,4,-0.8610436117673553,0.0,0.0
0.0,18.8,1016.0,80.99999999999999,2.7,0.0,9.0,2018,6,152,30,1,1,4,-0.8610436117673553,0.0,0.0
0.0,18.8,1016.0,80.99999999999999,2.7,0.0,9.0,2018,6,152,45,1,1,4,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1016.0,82.0,2.4,0.0,9.0,2018,6,152,0,2,1,4,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1016.0,82.0,2.4,0.0,9.0,2018,6,152,15,2,1,4,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1016.0,82.0,2.4,0.0,9.0,2018,6,152,30,2,1,4,-0.8610436117673553,0.0,0.0
1.3,16.999999999999996,1016.0,82.0,2.4,0.0,9.0,2018,6,152,45,2,1,4,-0.8610436117673553,0.0,0.0
4.2,16.1,1016.0,85.0,2.6,0.0,10.0,2018,6,152,0,3,1,4,-0.8610436117673553,0.0,0.0
8.1,16.1,1016.0,85.0,2.6,0.0,10.0,2018,6,152,15,3,1,4,-0.8610436117673553,37.0,0.0
5.0,16.1,1016.0,85.0,2.6,0.0,10.0,2018,6,152,30,3,1,4,-0.8610436117673553,79.0,37.0
2.9,16.1,1016.0,85.0,2.6,0.0,10.0,2018,6,152,45,3,1,4,-0.8610436117673553,141.0,79.0
8.1,15.6,1016.0,85.0,2.7,0.0,7.000000000000001,2018,6,152,0,4,1,4,-0.8610436117673553,218.0,141.0
18.9,15.6,1016.0,85.0,2.7,0.0,7.000000000000001,2018,6,152,15,4,1,4,-0.8610436117673553,254.00000000000003,218.0
21.0,15.6,1016.0,85.0,2.7,0.0,7.000000000000001,2018,6,152,30,4,1,4,-0.8610436117673553,357.0,254.00000000000003
24.9,15.6,1016.0,85.0,2.7,0.0,7.000000000000001,2018,6,152,45,4,1,4,-0.8610436117673553,466.0,357.0
42.7,18.6,1016.0,80.99999999999999,2.5,0.0,10.0,2018,6,152,0,5,1,4,-0.8610436117673553,564.0,466.0
55.6,18.6,1016.0,80.99999999999999,2.5,0.0,10.0,2018,6,152,15,5,1,4,-0.8610436117673553,489.0,564.0
73.6,18.6,1016.0,80.99999999999999,2.5,0.0,10.0,2018,6,152,30,5,1,4,-0.8610436117673553,330.0,489.0
87.6,18.6,1016.0,80.99999999999999,2.5,0.0,10.0,2018,6,152,45,5,1,4,-0.8610436117673553,413.0,330.0
97.0,21.000000000000004,1016.0,74.0,2.4,0.0,2.0,2018,6,152,0,6,1,4,-0.8610436117673553,669.0,413.0
106.4,21.000000000000004,1016.0,74.0,2.4,0.0,2.0,2018,6,152,15,6,1,4,-0.8610436117673553,772.0,669.0
115.7,21.000000000000004,1016.0,74.0,2.4,0.0,2.0,2018,6,152,30,6,1,4,-0.8610436117673553,1023.0,772.0
124.7,21.000000000000004,1016.0,74.0,2.4,0.0,2.0,2018,6,152,45,6,1,4,-0.8610436117673553,1265.0,1023.0
133.5,22.899999999999995,1016.0,71.0,2.5,0.0,1.0,2018,6,152,0,7,1,4,-0.8610436117673553,1612.0,1265.0
142.0,22.899999999999995,1016.0,71.0,2.5,0.0,1.0,2018,6,152,15,7,1,4,-0.8610436117673553,1848.0,1612.0
150.1,22.899999999999995,1016.0,71.0,2.5,0.0,1.0,2018,6,152,30,7,1,4,-0.8610436117673553,2044.0,1848.0
157.8,22.899999999999995,1016.0,71.0,2.5,0.0,1.0,2018,6,152,45,7,1,4,-0.8610436117673553,2240.0,2044.0
165.1,25.0,1016.0,67.0,2.5,0.0,6.0,2018,6,152,0,8,1,4,-0.8610436117673553,2603.0,2240.0
171.9,25.0,1016.0,67.0,2.5,0.0,6.0,2018,6,152,15,8,1,4,-0.8610436117673553,2806.0,2603.0
178.2,25.0,1016.0,67.0,2.5,0.0,6.0,2018,6,152,30,8,1,4,-0.8610436117673553,3094.0,2806.0
183.9,25.0,1016.0,67.0,2.5,0.0,6.0,2018,6,152,45,8,1,4,-0.8610436117673553,3267.0,3094.0
189.0,26.2,1016.0,64.0,2.5,0.0,8.0,2018,6,152,0,9,1,4,-0.8610436117673553,3351.0,3267.0
193.6,26.2,1016.0,64.0,2.5,0.0,8.0,2018,6,152,15,9,1,4,-0.8610436117673553,3423.9999999999995,3351.0
197.4,26.2,1016.0,64.0,2.5,0.0,8.0,2018,6,152,30,9,1,4,-0.8610436117673553,3522.9999999999995,3423.9999999999995
200.7,26.2,1016.0,64.0,2.5,0.0,8.0,2018,6,152,45,9,1,4,-0.8610436117673553,3577.0,3522.9999999999995
203.3,28.100000000000005,1016.0,50.0,2.4,0.0,93.0,2018,6,152,0,10,1,4,-0.8610436117673553,3650.0,3577.0
204.8,28.100000000000005,1016.0,50.0,2.4,0.0,93.0,2018,6,152,15,10,1,4,-0.8610436117673553,3674.0,3650.0
197.0,28.100000000000005,1016.0,50.0,2.4,0.0,93.0,2018,6,152,30,10,1,4,-0.8610436117673553,3756.0,3674.0
193.7,28.100000000000005,1016.0,50.0,2.4,0.0,93.0,2018,6,152,45,10,1,4,-0.8610436117673553,3809.0,3756.0
190.0,29.200000000000003,1015.0,47.0,3.5,0.0,75.0,2018,6,152,0,11,1,4,-0.8610436117673553,3850.0,3809.0
198.1,29.200000000000003,1015.0,47.0,3.5,0.0,75.0,2018,6,152,15,11,1,4,-0.8610436117673553,3741.0,3850.0
148.0,29.200000000000003,1015.0,47.0,3.5,0.0,75.0,2018,6,152,30,11,1,4,-0.8610436117673553,3914.0,3741.0
125.1,29.200000000000003,1015.0,47.0,3.5,0.0,75.0,2018,6,152,45,11,1,4,-0.8610436117673553,2613.0,3914.0
174.7,25.9,1014.0,47.0,3.8,0.0,47.0,2018,6,152,0,12,1,4,-0.8610436117673553,698.0,2613.0
166.8,25.9,1014.0,47.0,3.8,0.0,47.0,2018,6,152,15,12,1,4,-0.8610436117673553,664.9999999999999,698.0
125.5,25.9,1014.0,47.0,3.8,0.0,47.0,2018,6,152,30,12,1,4,-0.8610436117673553,507.0,664.9999999999999
90.2,25.9,1014.0,47.0,3.8,0.0,47.0,2018,6,152,45,12,1,4,-0.8610436117673553,357.0,507.0
72.6,23.9,1015.0,48.00000000000001,3.5,0.23,82.0,2018,6,152,0,13,1,4,-0.8610436117673553,467.0,357.0
87.7,23.9,1015.0,48.00000000000001,3.5,0.23,82.0,2018,6,152,15,13,1,4,-0.8610436117673553,543.0,467.0
130.1,23.9,1015.0,48.00000000000001,3.5,0.23,82.0,2018,6,152,30,13,1,4,-0.8610436117673553,3020.0,543.0
146.8,23.9,1015.0,48.00000000000001,3.5,0.23,82.0,2018,6,152,45,13,1,4,-0.8610436117673553,3034.0,3020.0
132.3,23.8,1015.0,57.0,2.5,1.07,80.0,2018,6,152,0,14,1,4,-0.8610436117673553,1885.0,3034.0
122.1,23.8,1015.0,57.0,2.5,1.07,80.0,2018,6,152,15,14,1,4,-0.8610436117673553,2138.0,1885.0
115.0,23.8,1015.0,57.0,2.5,1.07,80.0,2018,6,152,30,14,1,4,-0.8610436117673553,2392.0,2138.0
84.0,23.8,1015.0,57.0,2.5,1.07,80.0,2018,6,152,45,14,1,4,-0.8610436117673553,1699.0,2392.0
27.6,24.2,1014.0,59.0,1.7,0.1,46.0,2018,6,152,0,15,1,4,-0.8610436117673553,1423.0,1699.0
8.7,24.2,1014.0,59.0,1.7,0.1,46.0,2018,6,152,15,15,1,4,-0.8610436117673553,668.0,1423.0
29.3,24.2,1014.0,59.0,1.7,0.1,46.0,2018,6,152,30,15,1,4,-0.8610436117673553,1257.0,668.0
28.2,24.2,1014.0,59.0,1.7,0.1,46.0,2018,6,152,45,15,1,4,-0.8610436117673553,1146.0,1257.0
26.2,24.0,1014.0,61.0,2.1,0.0,31.0,2018,6,152,0,16,1,4,-0.8610436117673553,559.0,1146.0
28.7,24.0,1014.0,61.0,2.1,0.0,31.0,2018,6,152,15,16,1,4,-0.8610436117673553,430.0,559.0
23.1,24.0,1014.0,61.0,2.1,0.0,31.0,2018,6,152,30,16,1,4,-0.8610436117673553,475.0,430.0
33.5,24.0,1014.0,61.0,2.1,0.0,31.0,2018,6,152,45,16,1,4,-0.8610436117673553,515.0,475.0
34.5,24.7,1014.0,65.0,1.3,0.0,18.0,2018,6,152,0,17,1,4,-0.8610436117673553,483.0,515.0
32.3,24.7,1014.0,65.0,1.3,0.0,18.0,2018,6,152,15,17,1,4,-0.8610436117673553,336.0,483.0
30.300000000000004,24.7,1014.0,65.0,1.3,0.0,18.0,2018,6,152,30,17,1,4,-0.8610436117673553,285.0,336.0
21.9,24.7,1014.0,65.0,1.3,0.0,18.0,2018,6,152,45,17,1,4,-0.8610436117673553,258.0,285.0
11.3,24.1,1014.0,72.0,0.8,0.0,15.0,2018,6,152,0,18,1,4,-0.8610436117673553,251.0,258.0
6.4,24.1,1014.0,72.0,0.8,0.0,15.0,2018,6,152,15,18,1,4,-0.8610436117673553,169.0,251.0
4.9,24.1,1014.0,72.0,0.8,0.0,15.0,2018,6,152,30,18,1,4,-0.8610436117673553,100.0,169.0
2.8,24.1,1014.0,72.0,0.8,0.0,15.0,2018,6,152,45,18,1,4,-0.8610436117673553,53.0,100.0
0.5,22.0,1014.0,80.0,1.3,0.0,10.0,2018,6,152,0,19,1,4,-0.8610436117673553,22.0,53.0
0.0,22.0,1014.0,80.0,1.3,0.0,10.0,2018,6,152,15,19,1,4,-0.8610436117673553,8.0,22.0
0.0,22.0,1014.0,80.0,1.3,0.0,10.0,2018,6,152,30,19,1,4,-0.8610436117673553,0.0,8.0
0.0,22.0,1014.0,80.0,1.3,0.0,10.0,2018,6,152,45,19,1,4,-0.8610436117673553,0.0,0.0
0.0,21.5,1014.0,80.99999999999999,1.8,1.06,13.0,2018,6,152,0,20,1,4,-0.8610436117673553,0.0,0.0
0.0,21.5,1014.0,80.99999999999999,1.8,1.06,13.0,2018,6,152,15,20,1,4,-0.8610436117673553,0.0,0.0
0.0,21.5,1014.0,80.99999999999999,1.8,1.06,13.0,2018,6,152,30,20,1,4,-0.8610436117673553,0.0,0.0
0.0,21.5,1014.0,80.99999999999999,1.8,1.06,13.0,2018,6,152,45,20,1,4,-0.8610436117673553,0.0,0.0
0.0,19.0,1014.0,84.0,1.5,1.3,57.99999999999999,2018,6,152,0,21,1,4,-0.8610436117673553,0.0,0.0
0.0,19.0,1014.0,84.0,1.5,1.3,57.99999999999999,2018,6,152,15,21,1,4,-0.8610436117673553,0.0,0.0
0.0,19.0,1014.0,84.0,1.5,1.3,57.99999999999999,2018,6,152,30,21,1,4,-0.8610436117673553,0.0,0.0
0.0,19.0,1014.0,84.0,1.5,1.3,57.99999999999999,2018,6,152,45,21,1,4,-0.8610436117673553,0.0,0.0
0.0,17.400000000000002,1014.0,97.0,1.5,2.11,38.0,2018,6,152,0,22,1,4,-0.8610436117673553,0.0,0.0
0.0,17.400000000000002,1014.0,97.0,1.5,2.11,38.0,2018,6,152,15,22,1,4,-0.8610436117673553,0.0,0.0
0.0,17.400000000000002,1014.0,97.0,1.5,2.11,38.0,2018,6,152,30,22,1,4,-0.8610436117673553,0.0,0.0
0.0,17.400000000000002,1014.0,97.0,1.5,2.11,38.0,2018,6,152,45,22,1,4,-0.8610436117673553,0.0,0.0
0.0,16.6,1014.0,98.0,2.2,0.0,31.0,2018,6,152,0,23,1,4,-0.8610436117673553,0.0,0.0
0.0,16.6,1014.0,98.0,2.2,0.0,31.0,2018,6,152,15,23,1,4,-0.8610436117673553,0.0,0.0
0.0,16.6,1014.0,98.0,2.2,0.0,31.0,2018,6,152,30,23,1,4,-0.8610436117673553,0.0,0.0
0.0,16.6,1014.0,98.0,2.2,0.0,31.0,2018,6,152,45,23,1,4,-0.8610436117673553,0.0,0.0
0.0,16.4,1014.0,99.0,1.6,0.0,41.0,2018,6,153,0,0,1,5,-0.8610436117673553,0.0,0.0
0.0,16.4,1014.0,99.0,1.6,0.0,41.0,2018,6,153,15,0,1,5,-0.8610436117673553,0.0,0.0
0.0,16.4,1014.0,99.0,1.6,0.0,41.0,2018,6,153,30,0,1,5,-0.8610436117673553,0.0,0.0
0.0,16.4,1014.0,99.0,1.6,0.0,41.0,2018,6,153,45,0,1,5,-0.8610436117673553,0.0,0.0
0.0,15.4,1013.0,100.0,0.6,0.0,37.0,2018,6,153,0,1,1,5,-0.8610436117673553,0.0,0.0
0.0,15.4,1013.0,100.0,0.6,0.0,37.0,2018,6,153,15,1,1,5,-0.8610436117673553,0.0,0.0
0.0,15.4,1013.0,100.0,0.6,0.0,37.0,2018,6,153,30,1,1,5,-0.8610436117673553,0.0,0.0
0.0,15.4,1013.0,100.0,0.6,0.0,37.0,2018,6,153,45,1,1,5,-0.8610436117673553,0.0,0.0
0.0,15.3,1013.0,100.0,1.1,0.0,58.99999999999999,2018,6,153,0,2,1,5,-0.8610436117673553,0.0,0.0
0.0,15.3,1013.0,100.0,1.1,0.0,58.99999999999999,2018,6,153,15,2,1,5,-0.8610436117673553,0.0,0.0
0.0,15.3,1013.0,100.0,1.1,0.0,58.99999999999999,2018,6,153,30,2,1,5,-0.8610436117673553,0.0,0.0
1.3,15.3,1013.0,100.0,1.1,0.0,58.99999999999999,2018,6,153,45,2,1,5,-0.8610436117673553,0.0,0.0
4.1,14.999999999999998,1014.0,99.0,1.7,0.0,81.0,2018,6,153,0,3,1,5,-0.8610436117673553,12.000000000000002,0.0
7.699999999999999,14.999999999999998,1014.0,99.0,1.7,0.0,81.0,2018,6,153,15,3,1,5,-0.8610436117673553,39.0,12.000000000000002
4.9,14.999999999999998,1014.0,99.0,1.7,0.0,81.0,2018,6,153,30,3,1,5,-0.8610436117673553,61.0,39.0
10.7,14.999999999999998,1014.0,99.0,1.7,0.0,81.0,2018,6,153,45,3,1,5,-0.8610436117673553,83.0,61.0
19.2,15.499999999999998,1014.0,98.0,2.3,0.0,58.99999999999999,2018,6,153,0,4,1,5,-0.8610436117673553,101.0,83.0
28.2,15.499999999999998,1014.0,98.0,2.3,0.0,58.99999999999999,2018,6,153,15,4,1,5,-0.8610436117673553,159.0,101.0
32.7,15.499999999999998,1014.0,98.0,2.3,0.0,58.99999999999999,2018,6,153,30,4,1,5,-0.8610436117673553,192.00000000000003,159.0
44.1,15.499999999999998,1014.0,98.0,2.3,0.0,58.99999999999999,2018,6,153,45,4,1,5,-0.8610436117673553,210.00000000000003,192.00000000000003
55.5,17.900000000000002,1013.0,96.0,1.8,0.0,36.0,2018,6,153,0,5,1,5,-0.8610436117673553,359.0,210.00000000000003
64.4,17.900000000000002,1013.0,96.0,1.8,0.0,36.0,2018,6,153,15,5,1,5,-0.8610436117673553,440.0,359.0
73.4,17.900000000000002,1013.0,96.0,1.8,0.0,36.0,2018,6,153,30,5,1,5,-0.8610436117673553,501.0,440.0
82.6,17.900000000000002,1013.0,96.0,1.8,0.0,36.0,2018,6,153,45,5,1,5,-0.8610436117673553,590.0,501.0
91.9,20.4,1014.0,92.0,1.2,0.0,42.0,2018,6,153,0,6,1,5,-0.8610436117673553,770.0,590.0
101.2,20.4,1014.0,92.0,1.2,0.0,42.0,2018,6,153,15,6,1,5,-0.8610436117673553,835.0000000000001,770.0
110.4,20.4,1014.0,92.0,1.2,0.0,42.0,2018,6,153,30,6,1,5,-0.8610436117673553,1030.0,835.0000000000001
119.2,20.4,1014.0,92.0,1.2,0.0,42.0,2018,6,153,45,6,1,5,-0.8610436117673553,1266.0,1030.0
120.5,21.800000000000004,1014.0,85.0,0.4,0.0,36.0,2018,6,153,0,7,1,5,-0.8610436117673553,1577.9999999999998,1266.0
123.6,21.800000000000004,1014.0,85.0,0.4,0.0,36.0,2018,6,153,15,7,1,5,-0.8610436117673553,1750.0,1577.9999999999998
130.8,21.800000000000004,1014.0,85.0,0.4,0.0,36.0,2018,6,153,30,7,1,5,-0.8610436117673553,1881.0,1750.0
140.6,21.800000000000004,1014.0,85.0,0.4,0.0,36.0,2018,6,153,45,7,1,5,-0.8610436117673553,2245.0,1881.0
147.5,23.5,1014.0,79.0,0.7,0.24,24.0,2018,6,153,0,8,1,5,-0.8610436117673553,2605.0,2245.0
155.9,23.5,1014.0,79.0,0.7,0.24,24.0,2018,6,153,15,8,1,5,-0.8610436117673553,2912.0,2605.0
162.6,23.5,1014.0,79.0,0.7,0.24,24.0,2018,6,153,30,8,1,5,-0.8610436117673553,3133.0,2912.0
168.1,23.5,1014.0,79.0,0.7,0.24,24.0,2018,6,153,45,8,1,5,-0.8610436117673553,3299.0,3133.0
181.0,25.7,1014.0,77.0,1.5,0.21,18.0,2018,6,153,0,9,1,5,-0.8610436117673553,3401.0,3299.0
189.1,25.7,1014.0,77.0,1.5,0.21,18.0,2018,6,153,15,9,1,5,-0.8610436117673553,3545.0,3401.0
184.5,25.7,1014.0,77.0,1.5,0.21,18.0,2018,6,153,30,9,1,5,-0.8610436117673553,3595.0,3545.0
192.9,25.7,1014.0,77.0,1.5,0.21,18.0,2018,6,153,45,9,1,5,-0.8610436117673553,3669.0,3595.0
192.6,26.2,1014.0,72.0,0.7,0.21,66.0,2018,6,153,0,10,1,5,-0.8610436117673553,3733.0,3669.0
192.7,26.2,1014.0,72.0,0.7,0.21,66.0,2018,6,153,15,10,1,5,-0.8610436117673553,3730.0,3733.0
201.2,26.2,1014.0,72.0,0.7,0.21,66.0,2018,6,153,30,10,1,5,-0.8610436117673553,3824.0,3730.0
205.1,26.2,1014.0,72.0,0.7,0.21,66.0,2018,6,153,45,10,1,5,-0.8610436117673553,3783.0,3824.0
205.3,26.6,1014.0,68.0,1.3,0.23,63.0,2018,6,153,0,11,1,5,-0.8610436117673553,3744.0,3783.0
204.6,26.6,1014.0,68.0,1.3,0.23,63.0,2018,6,153,15,11,1,5,-0.8610436117673553,3117.0000000000005,3744.0
196.2,26.6,1014.0,68.0,1.3,0.23,63.0,2018,6,153,30,11,1,5,-0.8610436117673553,3860.0,3117.0000000000005
190.7,26.6,1014.0,68.0,1.3,0.23,63.0,2018,6,153,45,11,1,5,-0.8610436117673553,2679.9999999999995,3860.0
188.7,27.4,1014.0,67.0,1.9,0.96,73.0,2018,6,153,0,12,1,5,-0.8610436117673553,3995.0,2679.9999999999995
158.7,27.4,1014.0,67.0,1.9,0.96,73.0,2018,6,153,15,12,1,5,-0.8610436117673553,1730.0,3995.0
106.8,27.4,1014.0,67.0,1.9,0.96,73.0,2018,6,153,30,12,1,5,-0.8610436117673553,621.0,1730.0
43.8,27.4,1014.0,67.0,1.9,0.96,73.0,2018,6,153,45,12,1,5,-0.8610436117673553,351.0,621.0
23.7,23.5,1014.0,67.0,2.4,0.41,88.0,2018,6,153,0,13,1,5,-0.8610436117673553,276.0,351.0
20.5,23.5,1014.0,67.0,2.4,0.41,88.0,2018,6,153,15,13,1,5,-0.8610436117673553,379.0,276.0
29.000000000000004,23.5,1014.0,67.0,2.4,0.41,88.0,2018,6,153,30,13,1,5,-0.8610436117673553,592.0,379.0
27.6,23.5,1014.0,67.0,2.4,0.41,88.0,2018,6,153,45,13,1,5,-0.8610436117673553,1631.0,592.0
30.0,24.4,1013.0,76.0,2.1,2.76,68.0,2018,6,153,0,14,1,5,-0.8610436117673553,966.0,1631.0
44.2,24.4,1013.0,76.0,2.1,2.76,68.0,2018,6,153,15,14,1,5,-0.8610436117673553,886.9999999999999,966.0
46.7,24.4,1013.0,76.0,2.1,2.76,68.0,2018,6,153,30,14,1,5,-0.8610436117673553,1026.0,886.9999999999999
59.39999999999999,24.4,1013.0,76.0,2.1,2.76,68.0,2018,6,153,45,14,1,5,-0.8610436117673553,907.0,1026.0
80.1,26.3,1014.0,74.0,2.7,0.0,69.0,2018,6,153,0,15,1,5,-0.8610436117673553,635.0,907.0
86.8,26.3,1014.0,74.0,2.7,0.0,69.0,2018,6,153,15,15,1,5,-0.8610436117673553,510.0,635.0
78.2,26.3,1014.0,74.0,2.7,0.0,69.0,2018,6,153,30,15,1,5,-0.8610436117673553,480.0,510.0
68.3,26.3,1014.0,74.0,2.7,0.0,69.0,2018,6,153,45,15,1,5,-0.8610436117673553,1155.0,480.0
45.3,23.100000000000005,1013.0,73.0,2.6,0.0,43.0,2018,6,153,0,16,1,5,-0.8610436117673553,782.0,1155.0
33.5,23.100000000000005,1013.0,73.0,2.6,0.0,43.0,2018,6,153,15,16,1,5,-0.8610436117673553,692.0,782.0
23.7,23.100000000000005,1013.0,73.0,2.6,0.0,43.0,2018,6,153,30,16,1,5,-0.8610436117673553,400.0,692.0
12.5,23.100000000000005,1013.0,73.0,2.6,0.0,43.0,2018,6,153,45,16,1,5,-0.8610436117673553,507.0,400.0
5.7,22.8,1013.0,74.0,2.3,0.28,54.0,2018,6,153,0,17,1,5,-0.8610436117673553,464.00000000000006,507.0
6.1,22.8,1013.0,74.0,2.3,0.28,54.0,2018,6,153,15,17,1,5,-0.8610436117673553,449.0,464.00000000000006
16.9,22.8,1013.0,74.0,2.3,0.28,54.0,2018,6,153,30,17,1,5,-0.8610436117673553,413.0,449.0
18.0,22.8,1013.0,74.0,2.3,0.28,54.0,2018,6,153,45,17,1,5,-0.8610436117673553,337.0,413.0
14.500000000000002,22.5,1014.0,79.0,1.4,0.0,33.0,2018,6,153,0,18,1,5,-0.8610436117673553,266.0,337.0
11.8,22.5,1014.0,79.0,1.4,0.0,33.0,2018,6,153,15,18,1,5,-0.8610436117673553,187.0,266.0
7.5,22.5,1014.0,79.0,1.4,0.0,33.0,2018,6,153,30,18,1,5,-0.8610436117673553,123.0,187.0
3.5,22.5,1014.0,79.0,1.4,0.0,33.0,2018,6,153,45,18,1,5,-0.8610436117673553,78.0,123.0
0.7,21.000000000000004,1014.0,85.99999999999999,1.4,0.0,19.0,2018,6,153,0,19,1,5,-0.8610436117673553,45.0,78.0
0.0,21.000000000000004,1014.0,85.99999999999999,1.4,0.0,19.0,2018,6,153,15,19,1,5,-0.8610436117673553,14.0,45.0
0.0,21.000000000000004,1014.0,85.99999999999999,1.4,0.0,19.0,2018,6,153,30,19,1,5,-0.8610436117673553,0.0,14.0
0.0,21.000000000000004,1014.0,85.99999999999999,1.4,0.0,19.0,2018,6,153,45,19,1,5,-0.8610436117673553,0.0,0.0
0.0,18.3,1015.0,89.0,1.6,0.0,13.0,2018,6,153,0,20,1,5,-0.8610436117673553,0.0,0.0
0.0,18.3,1015.0,89.0,1.6,0.0,13.0,2018,6,153,15,20,1,5,-0.8610436117673553,0.0,0.0
0.0,18.3,1015.0,89.0,1.6,0.0,13.0,2018,6,153,30,20,1,5,-0.8610436117673553,0.0,0.0
0.0,18.3,1015.0,89.0,1.6,0.0,13.0,2018,6,153,45,20,1,5,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1015.0,91.0,1.8,0.0,8.0,2018,6,153,0,21,1,5,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1015.0,91.0,1.8,0.0,8.0,2018,6,153,15,21,1,5,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1015.0,91.0,1.8,0.0,8.0,2018,6,153,30,21,1,5,-0.8610436117673553,0.0,0.0
0.0,16.999999999999996,1015.0,91.0,1.8,0.0,8.0,2018,6,153,45,21,1,5,-0.8610436117673553,0.0,0.0
0.0,15.900000000000004,1015.0,92.0,1.9,0.0,24.0,2018,6,153,0,22,1,5,-0.8610436117673553,0.0,0.0
0.0,15.900000000000004,1015.0,92.0,1.9,0.0,24.0,2018,6,153,15,22,1,5,-0.8610436117673553,0.0,0.0
0.0,15.900000000000004,1015.0,92.0,1.9,0.0,24.0,2018,6,153,30,22,1,5,-0.8610436117673553,0.0,0.0
0.0,15.900000000000004,1015.0,92.0,1.9,0.0,24.0,2018,6,153,45,22,1,5,-0.8610436117673553,0.0,0.0
0.0,14.499999999999998,1015.0,92.0,1.9,0.0,10.0,2018,6,153,0,23,1,5,-0.8610436117673553,0.0,0.0
0.0,14.499999999999998,1015.0,92.0,1.9,0.0,10.0,2018,6,153,15,23,1,5,-0.8610436117673553,0.0,0.0
0.0,14.499999999999998,1015.0,92.0,1.9,0.0,10.0,2018,6,153,30,23,1,5,-0.8610436117673553,0.0,0.0
0.0,14.499999999999998,1015.0,92.0,1.9,0.0,10.0,2018,6,153,45,23,1,5,-0.8610436117673553,0.0,0.0
0.0,13.5,1015.0,93.0,2.1,0.0,8.0,2018,6,154,0,0,1,6,-0.8610436117673553,0.0,0.0
0.0,13.5,1015.0,93.0,2.1,0.0,8.0,2018,6,154,15,0,1,6,-0.8610436117673553,0.0,0.0
0.0,13.5,1015.0,93.0,2.1,0.0,8.0,2018,6,154,30,0,1,6,-0.8610436117673553,0.0,0.0
0.0,13.5,1015.0,93.0,2.1,0.0,8.0,2018,6,154,45,0,1,6,-0.8610436117673553,0.0,0.0
0.0,12.6,1016.0,94.0,2.2,0.0,5.0,2018,6,154,0,1,1,6,-0.8610436117673553,0.0,0.0
0.0,12.6,1016.0,94.0,2.2,0.0,5.0,2018,6,154,15,1,1,6,-0.8610436117673553,0.0,0.0
0.0,12.6,1016.0,94.0,2.2,0.0,5.0,2018,6,154,30,1,1,6,-0.8610436117673553,0.0,0.0
0.0,12.6,1016.0,94.0,2.2,0.0,5.0,2018,6,154,45,1,1,6,-0.8610436117673553,0.0,0.0
0.0,11.6,1016.0,94.0,1.9,0.0,2.0,2018,6,154,0,2,1,6,-0.8610436117673553,0.0,0.0
0.0,11.6,1016.0,94.0,1.9,0.0,2.0,2018,6,154,15,2,1,6,-0.8610436117673553,0.0,0.0
0.0,11.6,1016.0,94.0,1.9,0.0,2.0,2018,6,154,30,2,1,6,-0.8610436117673553,0.0,0.0
1.7,11.6,1016.0,94.0,1.9,0.0,2.0,2018,6,154,45,2,1,6,-0.8610436117673553,0.0,0.0
5.2,10.8,1016.0,94.0,1.7,0.0,1.0,2018,6,154,0,3,1,6,-0.8610436117673553,27.0,0.0
9.9,10.8,1016.0,94.0,1.7,0.0,1.0,2018,6,154,15,3,1,6,-0.8610436117673553,47.0,27.0
6.5,10.8,1016.0,94.0,1.7,0.0,1.0,2018,6,154,30,3,1,6,-0.8610436117673553,76.0,47.0
17.6,10.8,1016.0,94.0,1.7,0.0,1.0,2018,6,154,45,3,1,6,-0.8610436117673553,109.0,76.0
30.1,12.2,1016.0,91.0,2.6,0.0,1.0,2018,6,154,0,4,1,6,-0.8610436117673553,142.0,109.0
39.2,12.2,1016.0,91.0,2.6,0.0,1.0,2018,6,154,15,4,1,6,-0.8610436117673553,169.0,142.0
48.8,12.2,1016.0,91.0,2.6,0.0,1.0,2018,6,154,30,4,1,6,-0.8610436117673553,188.0,169.0
58.3,12.2,1016.0,91.0,2.6,0.0,1.0,2018,6,154,45,4,1,6,-0.8610436117673553,243.0,188.0
68.0,14.199999999999998,1016.0,85.99999999999999,1.6,0.0,0.0,2018,6,154,0,5,1,6,-0.8610436117673553,293.0,243.0
